iter	Passed	Remaining
4839	6462	1548
4840	6463	1547
4841	6464	1546
4842	6465	1544
4843	6467	1543
4844	6468	1541
4845	6469	1540
4846	6470	1539
4847	6472	1537
4848	6473	1536
4849	6474	1535
4850	6475	1533
4851	6477	1532
4852	6478	1531
4853	6479	1529
4854	6480	1528
4855	6482	1527
4856	6483	1525
4857	6484	1524
4858	6485	1522
4859	6486	1521
4860	6488	1520
4861	6489	1518
4862	6490	1517
4863	6491	1516
4864	6493	1514
4865	6494	1513
4866	6495	1512
4867	6497	1510
4868	6498	1509
4869	6499	1508
4870	6500	1506
4871	6501	1505
4872	6503	1504
4873	6504	1502
4874	6505	1501
4875	6507	1500
4876	6508	1498
4877	6509	1497
4878	6511	1495
4879	6512	1494
4880	6513	1493
4881	6514	1491
4882	6515	1490
4883	6517	1489
4884	6518	1487
4885	6519	1486
4886	6520	1485
4887	6521	1483
4888	6526	1483
4889	6528	1481
4890	6529	1480
4891	6530	1479
4892	6531	1477
4893	6533	1476
4894	6534	1475
4895	6535	1473
4896	6536	1472
4897	6537	1470
4898	6539	1469
4899	6540	1468
4900	6541	1466
4901	6543	1465
4902	6544	1464
4903	6545	1462
4904	6547	1461
4905	6548	1460
4906	6549	1458
4907	6550	1457
4908	6551	1456
4909	6553	1454
4910	6554	1453
4911	6555	1452
4912	6556	1450
4913	6558	1449
4914	6559	1447
4915	6560	1446
4916	6561	1445
4917	6562	1443
4918	6564	1442
4919	6565	1441
4920	6566	1439
4921	6567	1438
4922	6569	1437
4923	6570	1435
4924	6571	1434
4925	6572	1433
4926	6574	1431
4927	6575	1430
4928	6576	1429
4929	6578	1427
4930	6579	1426
4931	6580	1425
4932	6581	1423
4933	6583	1422
4934	6584	1420
4935	6585	1419
4936	6586	1418
4937	6588	1416
4938	6589	1415
4939	6590	1414
4940	6591	1412
4941	6593	1411
4942	6594	1410
4943	6595	1408
4944	6596	1407
4945	6598	1406
4946	6599	1404
4947	6600	1403
4948	6601	1401
4949	6603	1400
4950	6604	1399
4951	6605	1397
4952	6606	1396
4953	6608	1395
4954	6609	1393
4955	6610	1392
4956	6611	1391
4957	6613	1389
4958	6614	1388
4959	6615	1387
4960	6616	1385
4961	6617	1384
4962	6619	1383
4963	6620	1381
4964	6621	1380
4965	6622	1378
4966	6624	1377
4967	6625	1376
4968	6626	1374
4969	6627	1373
4970	6629	1372
4971	6630	1370
4972	6631	1369
4973	6632	1368
4974	6634	1366
4975	6635	1365
4976	6636	1364
4977	6637	1362
4978	6639	1361
4979	6640	1360
4980	6641	1358
4981	6642	1357
4982	6644	1356
4983	6645	1354
4984	6646	1353
4985	6647	1351
4986	6649	1350
4987	6650	1349
4988	6651	1347
4989	6652	1346
4990	6654	1345
4991	6655	1343
4992	6656	1342
4993	6657	1341
4994	6659	1339
4995	6660	1338
4996	6661	1337
4997	6662	1335
4998	6663	1334
4999	6665	1333
5000	6666	1331
5001	6667	1330
5002	6668	1328
5003	6670	1327
5004	6671	1326
5005	6672	1324
5006	6673	1323
5007	6675	1322
5008	6676	1320
5009	6677	1319
5010	6678	1318
5011	6680	1316
5012	6681	1315
5013	6682	1314
5014	6684	1312
5015	6685	1311
5016	6687	1310
5017	6688	1308
5018	6689	1307
5019	6690	1306
5020	6692	1304
5021	6693	1303
5022	6694	1302
5023	6696	1300
5024	6697	1299
5025	6698	1298
5026	6700	1296
5027	6701	1295
5028	6702	1294
5029	6704	1292
5030	6705	1291
5031	6706	1290
5032	6707	1288
5033	6709	1287
5034	6710	1286
5035	6711	1284
5036	6712	1283
5037	6714	1282
5038	6716	1280
5039	6717	1279
5040	6718	1278
5041	6719	1276
5042	6721	1275
5043	6722	1274
5044	6723	1272
5045	6724	1271
5046	6725	1270
5047	6727	1268
5048	6728	1267
5049	6729	1266
5050	6731	1264
5051	6732	1263
5052	6734	1262
5053	6735	1260
5054	6736	1259
5055	6738	1258
5056	6739	1256
5057	6740	1255
5058	6741	1253
5059	6742	1252
5060	6744	1251
5061	6745	1250
5062	6747	1248
5063	6748	1247
5064	6750	1246
5065	6751	1244
5066	6753	1243
5067	6754	1242
5068	6755	1240
5069	6757	1239
5070	6758	1238
5071	6760	1236
5072	6761	1235
5073	6763	1234
5074	6764	1232
5075	6765	1231
5076	6767	1230
5077	6768	1228
5078	6770	1227
5079	6771	1226
5080	6772	1225
5081	6774	1223
5082	6775	1222
5083	6777	1221
5084	6778	1219
5085	6780	1218
5086	6781	1217
5087	6782	1215
5088	6784	1214
5089	6785	1213
5090	6786	1211
5091	6788	1210
5092	6789	1209
5093	6790	1207
5094	6791	1206
5095	6793	1205
5096	6794	1203
5097	6795	1202
5098	6797	1201
5099	6798	1199
5100	6800	1198
5101	6801	1197
5102	6802	1195
5103	6803	1194
5104	6805	1193
5105	6806	1191
5106	6807	1190
5107	6809	1189
5108	6810	1187
5109	6811	1186
5110	6813	1185
5111	6814	1183
5112	6815	1182
5113	6816	1180
5114	6817	1179
5115	6819	1178
5116	6820	1176
5117	6822	1175
5118	6823	1174
5119	6824	1172
5120	6825	1171
5121	6827	1170
5122	6828	1168
5123	6829	1167
5124	6831	1166
5125	6832	1164
5126	6833	1163
5127	6834	1162
5128	6836	1160
5129	6837	1159
5130	6838	1158
5131	6839	1156
5132	6841	1155
5133	6842	1154
5134	6843	1152
5135	6844	1151
5136	6846	1150
5137	6847	1148
5138	6848	1147
5139	6850	1146
5140	6851	1144
5141	6852	1143
5142	6853	1142
5143	6855	1140
5144	6856	1139
5145	6857	1138
5146	6859	1136
5147	6860	1135
5148	6861	1134
5149	6862	1132
5150	6864	1131
5151	6865	1130
5152	6866	1128
5153	6868	1127
5154	6869	1126
5155	6870	1124
5156	6871	1123
5157	6873	1121
5158	6874	1120
5159	6875	1119
5160	6876	1117
5161	6878	1116
5162	6879	1115
5163	6880	1113
5164	6881	1112
5165	6883	1111
5166	6884	1109
5167	6885	1108
5168	6886	1107
5169	6888	1105
5170	6889	1104
5171	6890	1103
5172	6891	1101
5173	6892	1100
5174	6894	1099
5175	6895	1097
5176	6896	1096
5177	6897	1095
5178	6899	1093
5179	6900	1092
5180	6901	1090
5181	6902	1089
5182	6903	1088
5183	6905	1086
5184	6906	1085
5185	6907	1084
5186	6908	1082
5187	6910	1081
5188	6911	1080
5189	6913	1078
5190	6914	1077
5191	6915	1076
5192	6916	1074
5193	6917	1073
5194	6919	1072
5195	6920	1070
5196	6921	1069
5197	6922	1068
5198	6924	1066
5199	6925	1065
5200	6926	1064
5201	6927	1062
5202	6929	1061
5203	6930	1060
5204	6931	1058
5205	6932	1057
5206	6934	1056
5207	6935	1054
5208	6936	1053
5209	6937	1051
5210	6939	1050
5211	6940	1049
5212	6941	1047
5213	6942	1046
5214	6943	1045
5215	6945	1043
5216	6946	1042
5217	6947	1041
5218	6948	1039
5219	6950	1038
5220	6951	1037
5221	6952	1035
5222	6953	1034
5223	6955	1033
5224	6956	1031
5225	6957	1030
5226	6958	1029
5227	6960	1027
5228	6961	1026
5229	6962	1025
5230	6963	1023
5231	6965	1022
5232	6966	1021
5233	6967	1019
5234	6969	1018
5235	6970	1017
5236	6971	1015
5237	6972	1014
5238	6974	1013
5239	6975	1011
5240	6976	1010
5241	6978	1009
5242	6979	1007
5243	6981	1006
5244	6982	1005
5245	6983	1003
5246	6984	1002
5247	6986	1001
5248	6987	999
5249	6988	998
5250	6989	997
5251	6991	995
5252	6992	994
5253	6993	992
5254	6994	991
5255	6996	990
5256	6997	988
5257	6998	987
5258	6999	986
5259	7001	984
5260	7002	983
5261	7003	982
5262	7004	980
5263	7006	979
5264	7007	978
5265	7008	976
5266	7009	975
5267	7011	974
5268	7012	972
5269	7013	971
5270	7014	970
5271	7015	968
5272	7017	967
5273	7018	966
5274	7019	964
5275	7020	963
5276	7022	962
5277	7023	960
5278	7024	959
5279	7025	958
5280	7026	956
5281	7028	955
5282	7029	954
5283	7030	952
5284	7032	951
5285	7033	950
5286	7034	948
5287	7035	947
5288	7037	945
5289	7038	944
5290	7039	943
5291	7040	941
5292	7042	940
5293	7043	939
5294	7044	937
5295	7045	936
5296	7047	935
5297	7048	933
5298	7049	932
5299	7050	931
5300	7052	929
5301	7053	928
5302	7054	927
5303	7055	925
5304	7056	924
5305	7058	923
5306	7059	921
5307	7060	920
5308	7061	919
5309	7063	917
5310	7064	916
5311	7065	915
5312	7066	913
5313	7068	912
5314	7069	911
5315	7070	909
5316	7071	908
5317	7073	907
5318	7074	905
5319	7075	904
5320	7076	903
5321	7078	901
5322	7079	900
5323	7080	899
5324	7082	897
5325	7083	896
5326	7084	895
5327	7086	893
5328	7087	892
5329	7089	891
5330	7090	889
5331	7091	888
5332	7092	887
5333	7094	885
5334	7095	884
5335	7096	883
5336	7097	881
5337	7099	880
5338	7100	879
5339	7101	877
5340	7102	876
5341	7104	875
5342	7105	873
5343	7106	872
5344	7107	871
5345	7109	869
5346	7110	868
5347	7111	867
5348	7112	865
5349	7114	864
5350	7115	863
5351	7116	861
5352	7118	860
5353	7119	858
5354	7120	857
5355	7121	856
5356	7123	854
5357	7124	853
5358	7125	852
5359	7126	850
5360	7128	849
5361	7129	848
5362	7130	846
5363	7131	845
5364	7133	844
5365	7134	842
5366	7135	841
5367	7137	840
5368	7138	838
5369	7139	837
5370	7140	836
5371	7142	834
5372	7143	833
5373	7144	832
5374	7145	830
5375	7147	829
5376	7148	828
5377	7149	826
5378	7151	825
5379	7152	824
5380	7153	822
5381	7155	821
5382	7156	820
5383	7157	818
5384	7160	817
5385	7161	816
5386	7163	815
5387	7164	813
5388	7165	812
5389	7166	811
5390	7168	809
5391	7169	808
5392	7170	807
5393	7172	805
5394	7173	804
5395	7174	803
5396	7176	801
5397	7177	800
5398	7178	799
5399	7179	797
5400	7181	796
5401	7182	795
5402	7183	793
5403	7184	792
5404	7186	791
5405	7187	789
5406	7188	788
5407	7190	787
5408	7191	785
5409	7193	784
5410	7194	783
5411	7195	781
5412	7196	780
5413	7198	779
5414	7199	777
5415	7200	776
5416	7201	775
5417	7203	773
5418	7204	772
5419	7205	771
5420	7206	769
5421	7208	768
5422	7209	767
5423	7210	765
5424	7212	764
5425	7213	763
5426	7214	761
5427	7215	760
5428	7217	759
5429	7218	757
5430	7219	756
5431	7220	755
5432	7222	753
5433	7223	752
5434	7224	751
5435	7225	749
5436	7227	748
5437	7228	747
5438	7229	745
5439	7230	744
5440	7231	742
5441	7233	741
5442	7234	740
5443	7235	738
5444	7237	737
5445	7238	736
5446	7239	734
5447	7240	733
5448	7241	732
5449	7243	730
5450	7244	729
5451	7245	728
5452	7246	726
5453	7248	725
5454	7249	724
5455	7250	722
5456	7252	721
5457	7253	720
5458	7254	718
5459	7256	717
5460	7257	716
5461	7258	714
5462	7259	713
5463	7261	712
5464	7262	710
5465	7263	709
5466	7265	708
5467	7266	706
5468	7267	705
5469	7268	704
5470	7270	702
5471	7271	701
5472	7272	700
5473	7273	698
5474	7275	697
5475	7276	696
5476	7277	694
5477	7278	693
5478	7280	692
5479	7281	690
5480	7282	689
5481	7283	688
5482	7285	686
5483	7286	685
5484	7287	684
5485	7288	682
5486	7290	681
5487	7291	680
5488	7292	678
5489	7293	677
5490	7295	676
5491	7296	674
5492	7297	673
5493	7299	672
5494	7300	670
5495	7301	669
5496	7302	668
5497	7303	666
5498	7305	665
5499	7306	664
5500	7307	662
5501	7308	661
5502	7310	660
5503	7311	658
5504	7312	657
5505	7313	656
5506	7315	654
5507	7316	653
5508	7317	652
5509	7318	650
5510	7319	649
5511	7321	648
5512	7322	646
5513	7323	645
5514	7325	644
5515	7326	642
5516	7327	641
5517	7328	640
5518	7330	638
5519	7331	637
5520	7332	636
5521	7333	634
5522	7334	633
5523	7336	632
5524	7337	630
5525	7338	629
5526	7340	628
5527	7341	626
5528	7342	625
5529	7344	624
5530	7345	622
5531	7347	621
5532	7348	620
5533	7349	618
5534	7351	617
5535	7352	616
5536	7353	614
5537	7355	613
5538	7356	612
5539	7357	610
5540	7358	609
5541	7360	608
5542	7361	606
5543	7362	605
5544	7363	604
5545	7365	602
5546	7366	601
5547	7367	600
5548	7368	598
5549	7370	597
5550	7371	596
5551	7372	594
5552	7374	593
5553	7375	592
5554	7376	590
5555	7377	589
5556	7379	588
5557	7380	586
5558	7381	585
5559	7382	584
5560	7383	582
5561	7385	581
5562	7386	580
5563	7387	578
5564	7389	577
5565	7390	576
5566	7391	574
5567	7392	573
5568	7394	572
5569	7395	570
5570	7396	569
5571	7397	568
5572	7399	566
5573	7403	565
5574	7405	564
5575	7406	563
5576	7407	561
5577	7409	560
5578	7410	559
5579	7411	557
5580	7412	556
5581	7414	555
5582	7415	553
5583	7416	552
5584	7417	551
5585	7419	549
5586	7420	548
5587	7421	547
5588	7422	545
5589	7424	544
5590	7425	543
5591	7426	541
5592	7427	540
5593	7429	539
5594	7430	537
5595	7431	536
5596	7433	535
5597	7434	533
5598	7435	532
5599	7437	531
5600	7438	529
5601	7439	528
5602	7440	527
5603	7442	525
5604	7443	524
5605	7444	523
5606	7446	521
5607	7447	520
5608	7448	519
5609	7449	517
5610	7451	516
5611	7452	515
5612	7453	513
5613	7455	512
5614	7456	511
5615	7457	509
5616	7458	508
5617	7460	507
5618	7461	505
5619	7462	504
5620	7463	503
5621	7465	501
5622	7466	500
5623	7467	499
5624	7468	497
5625	7470	496
5626	7471	495
5627	7472	493
5628	7473	492
5629	7475	491
5630	7476	489
5631	7477	488
5632	7479	487
5633	7480	485
5634	7481	484
5635	7482	483
5636	7483	481
5637	7485	480
5638	7486	479
5639	7487	477
5640	7488	476
5641	7490	475
5642	7491	473
5643	7492	472
5644	7493	471
5645	7495	469
5646	7496	468
5647	7497	467
5648	7499	465
5649	7500	464
5650	7501	463
5651	7502	461
5652	7503	460
5653	7505	459
5654	7506	457
5655	7508	456
5656	7509	455
5657	7510	454
5658	7512	452
5659	7513	451
5660	7515	450
5661	7516	448
5662	7517	447
5663	7519	446
5664	7520	444
5665	7521	443
5666	7523	442
5667	7524	440
5668	7525	439
5669	7526	438
5670	7528	436
5671	7529	435
5672	7530	434
5673	7532	432
5674	7533	431
5675	7534	430
5676	7536	428
5677	7537	427
5678	7538	426
5679	7540	424
5680	7541	423
5681	7542	422
5682	7543	420
5683	7545	419
5684	7546	418
5685	7547	416
5686	7549	415
5687	7550	414
5688	7551	412
5689	7553	411
5690	7554	410
5691	7555	408
5692	7556	407
5693	7558	406
5694	7559	404
5695	7560	403
5696	7562	402
5697	7563	400
5698	7564	399
5699	7565	398
5700	7567	396
5701	7568	395
5702	7569	394
5703	7571	392
5704	7572	391
5705	7573	390
5706	7575	388
5707	7576	387
5708	7577	386
5709	7579	384
5710	7580	383
5711	7581	382
5712	7583	380
5713	7584	379
5714	7585	378
5715	7587	376
5716	7588	375
5717	7589	374
5718	7591	372
5719	7592	371
5720	7593	370
5721	7595	369
5722	7596	367
5723	7597	366
5724	7599	365
5725	7600	363
5726	7601	362
5727	7603	361
5728	7604	359
5729	7605	358
5730	7607	357
5731	7608	355
5732	7609	354
5733	7610	353
5734	7612	351
5735	7613	350
5736	7614	349
5737	7615	347
5738	7617	346
5739	7618	345
5740	7619	343
5741	7621	342
5742	7622	341
5743	7623	339
5744	7624	338
5745	7626	337
5746	7627	335
5747	7628	334
5748	7629	333
5749	7631	331
5750	7632	330
5751	7633	329
5752	7634	327
5753	7636	326
5754	7637	325
5755	7638	323
5756	7639	322
5757	7641	321
5758	7642	319
5759	7643	318
5760	7644	317
5761	7646	315
5762	7647	314
5763	7648	313
5764	7649	311
5765	7651	310
5766	7652	309
5767	7653	307
5768	7655	306
5769	7656	305
5770	7657	303
5771	7658	302
5772	7660	301
5773	7661	299
5774	7662	298
5775	7663	297
5776	7665	295
5777	7666	294
5778	7667	293
5779	7668	291
5780	7670	290
5781	7671	289
5782	7672	287
5783	7673	286
5784	7675	285
5785	7676	283
5786	7677	282
5787	7678	281
5788	7680	279
5789	7681	278
5790	7682	277
5791	7684	275
5792	7685	274
5793	7686	273
5794	7687	271
5795	7689	270
5796	7690	269
5797	7691	267
5798	7692	266
5799	7694	265
5800	7695	263
5801	7696	262
5802	7697	261
5803	7699	259
5804	7700	258
5805	7701	257
5806	7702	256
5807	7704	254
5808	7705	253
5809	7706	252
5810	7707	250
5811	7709	249
5812	7710	248
5813	7711	246
5814	7712	245
5815	7714	244
5816	7715	242
5817	7716	241
5818	7717	240
5819	7719	238
5820	7720	237
5821	7721	236
5822	7722	234
5823	7724	233
5824	7725	232
5825	7726	230
5826	7727	229
5827	7729	228
5828	7730	226
5829	7731	225
5830	7732	224
5831	7734	222
5832	7735	221
5833	7736	220
5834	7737	218
5835	7739	217
5836	7740	216
5837	7742	214
5838	7743	213
5839	7744	212
5840	7745	210
5841	7747	209
5842	7748	208
5843	7749	206
5844	7750	205
5845	7751	204
5846	7753	202
5847	7754	201
5848	7755	200
5849	7756	198
5850	7758	197
5851	7759	196
5852	7760	194
5853	7761	193
5854	7763	192
5855	7764	190
5856	7765	189
5857	7766	188
5858	7768	186
5859	7769	185
5860	7770	184
5861	7771	182
5862	7773	181
5863	7774	180
5864	7775	178
5865	7776	177
5866	7777	176
5867	7779	174
5868	7780	173
5869	7781	172
5870	7783	171
5871	7784	169
5872	7785	168
5873	7786	167
5874	7788	165
5875	7789	164
5876	7791	163
5877	7793	161
5878	7794	160
5879	7795	159
5880	7796	157
5881	7798	156
5882	7799	155
5883	7800	153
5884	7801	152
5885	7803	151
5886	7804	149
5887	7805	148
5888	7806	147
5889	7807	145
5890	7809	144
5891	7810	143
5892	7811	141
5893	7813	140
5894	7814	139
5895	7815	137
5896	7816	136
5897	7817	135
5898	7819	133
5899	7820	132
5900	7821	131
5901	7822	129
5902	7824	128
5903	7825	127
5904	7826	125
5905	7827	124
5906	7829	123
5907	7830	121
5908	7831	120
5909	7833	119
5910	7834	117
5911	7835	116
5912	7836	115
5913	7838	113
5914	7839	112
5915	7840	111
5916	7841	110
5917	7843	108
5918	7844	107
5919	7845	106
5920	7846	104
5921	7848	103
5922	7849	102
5923	7850	100
5924	7851	99
5925	7853	98
5926	7854	96
5927	7855	95
5928	7856	94
5929	7858	92
5930	7859	91
5931	7860	90
5932	7861	88
5933	7863	87
5934	7864	86
5935	7865	84
5936	7867	83
5937	7868	82
5938	7869	80
5939	7870	79
5940	7872	78
5941	7873	76
5942	7874	75
5943	7876	74
5944	7877	72
5945	7878	71
5946	7879	70
5947	7881	68
5948	7882	67
5949	7884	66
5950	7885	64
5951	7886	63
5952	7888	62
5953	7889	60
5954	7890	59
5955	7892	58
5956	7893	56
5957	7894	55
5958	7896	54
5959	7897	53
5960	7898	51
5961	7900	50
5962	7901	49
5963	7902	47
5964	7904	46
5965	7905	45
5966	7906	43
5967	7907	42
5968	7909	41
5969	7910	39
5970	7912	38
5971	7913	37
5972	7914	35
5973	7916	34
5974	7917	33
5975	7918	31
5976	7919	30
5977	7921	29
5978	7922	27
5979	7923	26
5980	7925	25
5981	7926	23
5982	7927	22
5983	7929	21
5984	7930	19
5985	7931	18
5986	7933	17
5987	7934	15
5988	7935	14
5989	7936	13
5990	7938	11
5991	7939	10
5992	7940	9
5993	7942	7
5994	7943	6
5995	7944	5
5996	7945	3
5997	7947	2
5998	7948	1
5999	7950	0
