iter	RMSE
4553	0.7201291361
4554	0.7200723485
4555	0.7200304067
4556	0.7200297848
4557	0.7200230666
4558	0.7198964382
4559	0.7198504063
4560	0.7198004728
4561	0.7197419414
4562	0.7195834386
4563	0.7194110452
4564	0.7194017456
4565	0.7193036759
4566	0.7192241926
4567	0.7191932225
4568	0.7190988306
4569	0.7189366275
4570	0.7187241198
4571	0.7186671507
4572	0.7185727157
4573	0.7185206879
4574	0.7184835977
4575	0.7184424871
4576	0.718306188
4577	0.7182153816
4578	0.718126786
4579	0.7181200832
4580	0.7181195995
4581	0.7180963501
4582	0.7179905874
4583	0.7179786032
4584	0.7179612606
4585	0.717905473
4586	0.7178082577
4587	0.7177026653
4588	0.7176572761
4589	0.7176522631
4590	0.7175990079
4591	0.7172933717
4592	0.7172022307
4593	0.7170400332
4594	0.7170348484
4595	0.7169955994
4596	0.7169597672
4597	0.7168917896
4598	0.7168489745
4599	0.7167375747
4600	0.716718882
4601	0.7165113295
4602	0.716478971
4603	0.7164671428
4604	0.7164590676
4605	0.7163724767
4606	0.7162435228
4607	0.7161695577
4608	0.7161346048
4609	0.7161308522
4610	0.7161201265
4611	0.7160433894
4612	0.7159656027
4613	0.7159566854
4614	0.7158662144
4615	0.7158655686
4616	0.7157806597
4617	0.7157453094
4618	0.715672083
4619	0.7156202022
4620	0.7156002157
4621	0.7155498516
4622	0.7154080404
4623	0.7153846976
4624	0.7152983609
4625	0.7152150902
4626	0.7152004488
4627	0.7151100719
4628	0.7150228658
4629	0.7149687388
4630	0.7149469372
4631	0.7148496435
4632	0.71479482
4633	0.7147505779
4634	0.7143530972
4635	0.7143242414
4636	0.7142588264
4637	0.7141536175
4638	0.7140350355
4639	0.7140026101
4640	0.713890531
4641	0.7138710959
4642	0.7138149451
4643	0.7136955291
4644	0.7135072688
4645	0.7134330062
4646	0.7133599512
4647	0.7132183665
4648	0.7130219796
4649	0.7129724488
4650	0.7129054552
4651	0.7128453781
4652	0.7127814036
4653	0.7126184585
4654	0.7125298183
4655	0.7125084931
4656	0.7124492371
4657	0.7123617271
4658	0.7122665438
4659	0.7122553932
4660	0.7122386377
4661	0.7121756725
4662	0.712139025
4663	0.7120223259
4664	0.7119115436
4665	0.711852068
4666	0.7116973601
4667	0.7116800075
4668	0.7115836378
4669	0.7115639957
4670	0.7115238297
4671	0.7114588545
4672	0.7114033552
4673	0.7113319727
4674	0.7111367892
4675	0.7110639402
4676	0.7110342361
4677	0.7110129788
4678	0.711010928
4679	0.7109215286
4680	0.7107880287
4681	0.7107605519
4682	0.7107188298
4683	0.7106192386
4684	0.7105774907
4685	0.7105139624
4686	0.7104857632
4687	0.7104668334
4688	0.7104428522
4689	0.7104318503
4690	0.7103268009
4691	0.7103044441
4692	0.7102295376
4693	0.7102041712
4694	0.7100246125
4695	0.7099768982
4696	0.7098930545
4697	0.7098697247
4698	0.7098679474
4699	0.70982484
4700	0.7096756692
4701	0.7095952214
4702	0.7094485671
4703	0.709365846
4704	0.7091795132
4705	0.7091589881
4706	0.7090198818
4707	0.708973015
4708	0.7088953155
4709	0.7088028669
4710	0.7086355053
4711	0.7085032878
4712	0.7084752494
4713	0.7084395604
4714	0.7082692899
4715	0.7082275773
4716	0.7080924533
4717	0.708034809
4718	0.7079000634
4719	0.7078784828
4720	0.7078494533
4721	0.7078178606
4722	0.7075966125
4723	0.7075479457
4724	0.7075047384
4725	0.7074631428
4726	0.7073549042
4727	0.7073354276
4728	0.7072736268
4729	0.7071967307
4730	0.7071676316
4731	0.7071378102
4732	0.7070593388
4733	0.7068748646
4734	0.7068391197
4735	0.7067957809
4736	0.7067952281
4737	0.7066389528
4738	0.7064996824
4739	0.7063606019
4740	0.7063526071
4741	0.7063103539
4742	0.7062478283
4743	0.7062470916
4744	0.7062228809
4745	0.7061875752
4746	0.7061240932
4747	0.7060840648
4748	0.7060243898
4749	0.7059601528
4750	0.7059058447
4751	0.7057765235
4752	0.7057058966
4753	0.7055619546
4754	0.7055162163
4755	0.7054295514
4756	0.7053400657
4757	0.7052106626
4758	0.7050523792
4759	0.7049465773
4760	0.7048920147
4761	0.7048814139
4762	0.7048365631
4763	0.7047830513
4764	0.7047020358
4765	0.7046176958
4766	0.7045769775
4767	0.7043598504
4768	0.7042806589
4769	0.704237448
4770	0.7041528732
4771	0.7040469682
4772	0.7040136463
4773	0.7039895141
4774	0.7039635367
4775	0.703876365
4776	0.7037411161
4777	0.7036837789
4778	0.7036508054
4779	0.7035332895
4780	0.7034545512
4781	0.7033667945
4782	0.7032925606
4783	0.7032735557
4784	0.7032232254
4785	0.7032002261
4786	0.7031470023
4787	0.7030194276
4788	0.7030187866
4789	0.703011265
4790	0.7029626498
4791	0.7026486482
4792	0.7025381444
4793	0.7024636051
4794	0.7023884734
4795	0.7023121118
4796	0.7022609921
4797	0.702084542
4798	0.702002553
4799	0.7019031302
4800	0.7016831019
4801	0.7016176223
4802	0.7016169165
4803	0.7014161751
4804	0.7013625869
4805	0.7013172933
4806	0.7012838209
4807	0.7011747669
4808	0.7010102375
4809	0.7009403777
4810	0.7009089729
4811	0.7008879363
4812	0.7008230827
4813	0.7007485942
4814	0.700740036
4815	0.7006943144
4816	0.7006353507
4817	0.700603699
4818	0.7005872135
4819	0.7004768282
4820	0.7004501492
4821	0.700393131
4822	0.7000958066
4823	0.6999109509
4824	0.6998880179
4825	0.699804003
4826	0.6997567108
4827	0.6997179826
4828	0.699671664
4829	0.6996289949
4830	0.699614654
4831	0.6996103743
4832	0.6995938419
4833	0.699559897
4834	0.6995395687
4835	0.6995084783
4836	0.6993524754
4837	0.6991317584
4838	0.6990926451
4839	0.6989901282
4840	0.698868399
4841	0.6987953914
4842	0.6986792293
4843	0.6984683523
4844	0.6983905987
4845	0.698338821
4846	0.6980136212
4847	0.6979668228
4848	0.6979099834
4849	0.6979076179
4850	0.6978884741
4851	0.6978354691
4852	0.6978067967
4853	0.6976541618
4854	0.697599657
4855	0.6975615043
4856	0.6975225654
4857	0.6974605974
4858	0.6974027341
4859	0.6973247976
4860	0.6973108918
4861	0.6970213546
4862	0.6970208375
4863	0.6969517024
4864	0.6969407586
4865	0.6968833093
4866	0.6968224789
4867	0.6967531994
4868	0.6967032286
4869	0.6966995531
4870	0.6965409371
4871	0.6962746814
4872	0.6962666979
4873	0.6961045629
4874	0.6959413627
4875	0.6957918926
4876	0.6957743271
4877	0.6957299355
4878	0.6956377153
4879	0.6954887354
4880	0.695411299
4881	0.6953342799
4882	0.6952501998
4883	0.695142453
4884	0.6951342898
4885	0.6950672627
4886	0.6947555168
4887	0.6946028969
4888	0.6945401679
4889	0.6944824178
4890	0.6944414555
4891	0.6944346803
4892	0.694423382
4893	0.6943508747
4894	0.6942887904
4895	0.6941703019
4896	0.69402381
4897	0.6939665561
4898	0.693773491
4899	0.6935567075
4900	0.6935177057
4901	0.6934799108
4902	0.693376206
4903	0.6932361773
4904	0.6931488657
4905	0.6931050207
4906	0.6930357982
4907	0.6930007765
4908	0.6929880111
4909	0.692946118
4910	0.6928583213
4911	0.6927704299
4912	0.6926165582
4913	0.6925689215
4914	0.6924886848
4915	0.6924401836
4916	0.692374428
4917	0.6921895155
4918	0.6919530176
4919	0.6918819068
4920	0.6917761341
4921	0.6916155378
4922	0.6915584991
4923	0.6915257604
4924	0.6914647756
4925	0.6913303456
4926	0.6912462111
4927	0.6911847064
4928	0.6911575322
4929	0.691086906
4930	0.6910370265
4931	0.6910267219
4932	0.6909091857
4933	0.6908436662
4934	0.6908242167
4935	0.6907753727
4936	0.6907204968
4937	0.6906706775
4938	0.6905489254
4939	0.6905398973
4940	0.6904666244
4941	0.690406489
4942	0.6903588495
4943	0.6901925557
4944	0.6900955224
4945	0.690013557
4946	0.6899712353
4947	0.6899358782
4948	0.6898839773
4949	0.6898099115
4950	0.689745376
4951	0.689647341
4952	0.6895612888
4953	0.6895111525
4954	0.6893850599
4955	0.6892602422
4956	0.6891916521
4957	0.6891775869
4958	0.6890724574
4959	0.6888810685
4960	0.6886858058
4961	0.6886573526
4962	0.6886375038
4963	0.6885903814
4964	0.6885346277
4965	0.6884824975
4966	0.688444326
4967	0.688362329
4968	0.6883204802
4969	0.6882181694
4970	0.6880953226
4971	0.6880676601
4972	0.6879793821
4973	0.6878398222
4974	0.6878123654
4975	0.6878026453
4976	0.6877735681
4977	0.6877366128
4978	0.687680983
4979	0.6876412734
4980	0.6875915695
4981	0.6875198623
4982	0.6874475832
4983	0.6873728477
4984	0.6873262995
4985	0.6872916865
4986	0.6872730625
4987	0.6872597001
4988	0.6871335843
4989	0.6870883425
4990	0.6870794377
4991	0.6870636186
4992	0.6869633293
4993	0.6868683874
4994	0.6868248074
4995	0.6867616341
4996	0.6866770898
4997	0.6865321796
4998	0.6863893108
4999	0.6863798463
5000	0.6862429691
5001	0.6861606323
5002	0.6859588971
5003	0.6858953055
5004	0.6858771868
5005	0.6858046723
5006	0.685798703
5007	0.6855916513
5008	0.6854342314
5009	0.6853445921
5010	0.6853193718
5011	0.6851819696
5012	0.6850163488
5013	0.6850000491
5014	0.6849473587
5015	0.6848204071
5016	0.684796802
5017	0.6846056084
5018	0.6845134518
5019	0.6844890127
5020	0.6843043295
5021	0.684207637
5022	0.684107328
5023	0.6839478973
5024	0.6838727329
5025	0.6838263006
5026	0.6837147231
5027	0.683500108
5028	0.6834849149
5029	0.6834713304
5030	0.6833892025
5031	0.68334567
5032	0.6832455129
5033	0.6831255402
5034	0.6829459599
5035	0.6826536313
5036	0.6824788593
5037	0.6824252719
5038	0.6823991386
5039	0.6823339403
5040	0.6822177448
5041	0.6820829837
5042	0.6820344044
5043	0.6817832427
5044	0.6817705818
5045	0.6817151588
5046	0.6817005371
5047	0.6816374373
5048	0.6816211306
5049	0.681520662
5050	0.6814383068
5051	0.6813994688
5052	0.6813045612
5053	0.6811510441
5054	0.6808185235
5055	0.6806896651
5056	0.6806691102
5057	0.6805869564
5058	0.6805850884
5059	0.6804538862
5060	0.680289016
5061	0.6801437666
5062	0.6800341077
5063	0.6800075745
5064	0.679947605
5065	0.6798971861
5066	0.6798311333
5067	0.6797213219
5068	0.6796314151
5069	0.6795994843
5070	0.6793836892
5071	0.6793740934
5072	0.6793210465
5073	0.6792323347
5074	0.6791974388
5075	0.6791905955
5076	0.6791833589
5077	0.6789763662
5078	0.6789183127
5079	0.6788447569
5080	0.6787608137
5081	0.6786270929
5082	0.6786150652
5083	0.6784721291
5084	0.6783802313
5085	0.6782488243
5086	0.6780676663
5087	0.6780632192
5088	0.6778769325
5089	0.677801985
5090	0.6777365648
5091	0.677714958
5092	0.6777091347
5093	0.6776594271
5094	0.6775755817
5095	0.6775521754
5096	0.6775347043
5097	0.6774573695
5098	0.6773786162
5099	0.6773176592
5100	0.6772039244
5101	0.677195875
5102	0.6771183058
5103	0.6770383764
5104	0.677000877
5105	0.6769247925
5106	0.6768757867
5107	0.6768373024
5108	0.6767519223
5109	0.6767512716
5110	0.6766922882
5111	0.6765381359
5112	0.67643733
5113	0.6762250265
5114	0.6761789972
5115	0.6761709074
5116	0.6761593562
5117	0.6761068678
5118	0.6760444812
5119	0.676026762
5120	0.675993706
5121	0.6759551622
5122	0.6758997901
5123	0.6757967854
5124	0.6757827856
5125	0.6757517872
5126	0.6757048455
5127	0.6756578868
5128	0.6756165321
5129	0.6755712233
5130	0.6755033293
5131	0.6754384039
5132	0.6754255474
5133	0.6753425585
5134	0.6751678349
5135	0.675127963
5136	0.6750548795
5137	0.6750338031
5138	0.6750130033
5139	0.6749657705
5140	0.6749039757
5141	0.6748763136
5142	0.6747932991
5143	0.6746362365
5144	0.6745633214
5145	0.6744993902
5146	0.6744581536
5147	0.674358156
5148	0.6743125527
5149	0.6741014514
5150	0.6739360139
5151	0.6738633384
5152	0.6738449658
5153	0.6738222586
5154	0.6738123185
5155	0.673758713
5156	0.6736749289
5157	0.6736209753
5158	0.673559332
5159	0.6734816155
5160	0.6734243124
5161	0.6734177227
5162	0.6733681569
5163	0.6733345251
5164	0.6731410032
5165	0.6731021649
5166	0.6729646557
5167	0.672919287
5168	0.6727408946
5169	0.6727042412
5170	0.6727038219
5171	0.6726937845
5172	0.6726843724
5173	0.6726424279
5174	0.6725038513
5175	0.672463539
5176	0.672426595
5177	0.672363494
5178	0.6723222087
5179	0.6722987037
5180	0.6722610228
5181	0.6721407603
5182	0.6721006487
5183	0.6720348913
5184	0.6718680303
5185	0.6717463593
5186	0.6716976428
5187	0.6716554497
5188	0.6715574786
5189	0.6715253451
5190	0.671447365
5191	0.671445508
5192	0.6713900089
5193	0.6713533553
5194	0.6713067029
5195	0.6712436944
5196	0.6710067463
5197	0.6709424087
5198	0.6707696917
5199	0.6707012892
5200	0.6706783495
5201	0.6706367535
5202	0.6705322541
5203	0.6704526357
5204	0.6703917328
5205	0.6703330315
5206	0.6703280805
5207	0.6702243632
5208	0.6701232349
5209	0.6699049201
5210	0.6698047241
5211	0.6697420594
5212	0.6696398079
5213	0.6694566889
5214	0.6694038275
5215	0.6692254235
5216	0.6692199688
5217	0.6691613207
5218	0.6691195764
5219	0.6691068934
5220	0.6690698085
5221	0.6689751801
5222	0.6689393586
5223	0.6688181552
5224	0.6687458106
5225	0.6687260984
5226	0.6686240003
5227	0.6685433246
5228	0.6685057957
5229	0.6684400395
5230	0.668430738
5231	0.6683227698
5232	0.6683043097
5233	0.6681672942
5234	0.6681113684
5235	0.6680899386
5236	0.6680617023
5237	0.6680525953
5238	0.668012764
5239	0.6679502658
5240	0.6678405582
5241	0.6677283415
5242	0.6675678551
5243	0.6675149136
5244	0.6674855428
5245	0.6674589202
5246	0.6672955245
5247	0.6671650196
5248	0.6671570477
5249	0.6671223506
5250	0.6670956163
5251	0.6670173231
5252	0.6669656054
5253	0.6669198576
5254	0.6668319323
5255	0.666830936
5256	0.6667070604
5257	0.6666428277
5258	0.6665895926
5259	0.666531855
5260	0.666481101
5261	0.6663975631
5262	0.6663566031
5263	0.6662310596
5264	0.6662089817
5265	0.666208255
5266	0.6661933545
5267	0.6661583526
5268	0.6660487945
5269	0.6660142276
5270	0.6658987715
5271	0.6658221907
5272	0.6657247469
5273	0.665712698
5274	0.6655988799
5275	0.665564034
5276	0.6655153102
5277	0.6654698089
5278	0.6654437357
5279	0.6654327032
5280	0.6653946507
5281	0.6652946817
5282	0.6652559418
5283	0.6651627738
5284	0.6651518526
5285	0.6650936368
5286	0.6649404554
5287	0.6648361905
5288	0.6647327642
5289	0.6646229384
5290	0.6646219398
5291	0.6645922921
5292	0.6645166664
5293	0.6644454865
5294	0.6643982993
5295	0.6643330729
5296	0.664258562
5297	0.6641857681
5298	0.6640943742
5299	0.6640856926
5300	0.6640795195
5301	0.6639905518
5302	0.6639252172
5303	0.66388027
5304	0.6636769245
5305	0.6635922286
5306	0.6634671923
5307	0.6634302349
5308	0.6633928437
5309	0.6633576902
5310	0.6633020695
5311	0.6632998017
5312	0.6632302729
5313	0.6631995485
5314	0.6631022839
5315	0.6629723945
5316	0.662971328
5317	0.6629540903
5318	0.6629117336
5319	0.6628791063
5320	0.662826628
5321	0.6625702912
5322	0.6625677683
5323	0.6624900426
5324	0.662333367
5325	0.6620489749
5326	0.6619290357
5327	0.6619180086
5328	0.6619020907
5329	0.6618382677
5330	0.661772999
5331	0.6614074539
5332	0.6613762128
5333	0.6613144063
5334	0.6612340708
5335	0.6612139759
5336	0.6610625363
5337	0.6610225901
5338	0.6610017176
5339	0.6609146718
5340	0.6608706956
5341	0.6608705732
5342	0.6608140229
5343	0.6607304098
5344	0.6607212925
5345	0.6604023737
5346	0.6603446975
5347	0.6602932918
5348	0.6602520094
5349	0.6602517438
5350	0.6602274375
5351	0.6601710048
5352	0.660144582
5353	0.6601334393
5354	0.6600484589
5355	0.6600057659
5356	0.6599907153
5357	0.6599708859
5358	0.6599158462
5359	0.6599140482
5360	0.6598520145
5361	0.6597724699
5362	0.6597597719
5363	0.6596369298
5364	0.6596054782
5365	0.6596028774
5366	0.6595416953
5367	0.6594642501
5368	0.6594639288
5369	0.6594307249
5370	0.6593617817
5371	0.6592827866
5372	0.6592284572
5373	0.6591904279
5374	0.6591323119
5375	0.6590237989
5376	0.6590015562
5377	0.6589495472
5378	0.6588510133
5379	0.6586741057
5380	0.6586611062
5381	0.6586608445
5382	0.6585769676
5383	0.6584930047
5384	0.6584802881
5385	0.6584377399
5386	0.6584174593
5387	0.6583709579
5388	0.6583196298
5389	0.6582766301
5390	0.6581859151
5391	0.6581419825
5392	0.6580642502
5393	0.6580153057
5394	0.6579115401
5395	0.6578350897
5396	0.6577849198
5397	0.657784611
5398	0.6576304443
5399	0.6575972625
5400	0.6575298243
5401	0.6575293574
5402	0.6574698339
5403	0.6574448951
5404	0.6574052446
5405	0.657347935
5406	0.6573174384
5407	0.6572868444
5408	0.6572384323
5409	0.6571383241
5410	0.6570777791
5411	0.6570757222
5412	0.6570432381
5413	0.657020791
5414	0.6569309171
5415	0.6568905002
5416	0.6567546312
5417	0.6566870426
5418	0.6566758362
5419	0.6566496612
5420	0.6565482244
5421	0.6563628535
5422	0.6561313794
5423	0.6560865966
5424	0.6559567873
5425	0.6558170885
5426	0.6557727377
5427	0.6557280195
5428	0.6556735245
5429	0.6556023811
5430	0.6555556268
5431	0.6554598871
5432	0.655354311
5433	0.6553293395
5434	0.6552709912
5435	0.6551347078
5436	0.6551342753
5437	0.6550881971
5438	0.6550694701
5439	0.655010374
5440	0.6549508864
5441	0.6549060113
5442	0.6547801625
5443	0.6546822313
5444	0.6545610886
5445	0.6544867861
5446	0.654427154
5447	0.6543929769
5448	0.6543692691
5449	0.6543592824
5450	0.6543022461
5451	0.6542453992
5452	0.6542153701
5453	0.6541681392
5454	0.6541579038
5455	0.654091133
5456	0.6539820615
5457	0.6539318782
5458	0.6539090633
5459	0.6538235705
5460	0.6538232059
5461	0.6537683614
5462	0.6537517233
5463	0.6537211047
5464	0.65364451
5465	0.6536086624
5466	0.6535135626
5467	0.6534730356
5468	0.6534331748
5469	0.65341173
5470	0.6533904391
5471	0.6533294692
5472	0.6532473733
5473	0.6532049756
5474	0.6531182848
5475	0.6529829809
5476	0.6529392332
5477	0.6529111363
5478	0.6528147203
5479	0.6527790254
5480	0.6527321506
5481	0.6526715135
5482	0.6526266856
5483	0.6526047765
5484	0.6525932706
5485	0.6525161279
5486	0.6524029015
5487	0.6523286885
5488	0.6522986926
5489	0.65222558
5490	0.6520710308
5491	0.6520572405
5492	0.6519379961
5493	0.6518589296
5494	0.6517280506
5495	0.6516711978
5496	0.6516623176
5497	0.6515780184
5498	0.6515702185
5499	0.6514526874
5500	0.6513723367
5501	0.6512568473
5502	0.6511155999
5503	0.6510539427
5504	0.6509938997
5505	0.6509139765
5506	0.6508533988
5507	0.6508415189
5508	0.6508225384
5509	0.6507058008
5510	0.6507052279
5511	0.6506581587
5512	0.6506028208
5513	0.6505890397
5514	0.6505268557
5515	0.6504954243
5516	0.6504610922
5517	0.6503508238
5518	0.650291439
5519	0.6502362867
5520	0.650233936
5521	0.6502072117
5522	0.6501482547
5523	0.650022111
5524	0.6500061151
5525	0.6499812373
5526	0.6499155255
5527	0.6499109788
5528	0.6498824256
5529	0.6498810756
5530	0.6498760447
5531	0.6497417829
5532	0.64966892
5533	0.6495993482
5534	0.6495620589
5535	0.6493913663
5536	0.64936671
5537	0.6492977604
5538	0.6492256068
5539	0.6490898435
5540	0.6489576432
5541	0.6489467143
5542	0.6489081964
5543	0.648901718
5544	0.6488335707
5545	0.6488230605
5546	0.6488148831
5547	0.6486797142
5548	0.6486628853
5549	0.6485993287
5550	0.648520959
5551	0.6484691771
5552	0.6484451814
5553	0.6483785288
5554	0.6483779717
5555	0.6483662139
5556	0.6483274838
5557	0.6482330202
5558	0.6482095509
5559	0.6480963075
5560	0.6480925131
5561	0.6480748807
5562	0.6479802911
5563	0.647930141
5564	0.6477790068
5565	0.647728348
5566	0.6477035599
5567	0.6476974572
5568	0.6475739932
5569	0.6474482459
5570	0.6473857001
5571	0.6473614853
5572	0.6473211197
5573	0.647262461
5574	0.6472532348
5575	0.6472442576
5576	0.6471245035
5577	0.6470828879
5578	0.6470786434
5579	0.6470599114
5580	0.6470519179
5581	0.6470513015
5582	0.6470227352
5583	0.6469439584
5584	0.646888327
5585	0.6467923824
5586	0.6467494439
5587	0.6467164728
5588	0.6466793056
5589	0.6466786839
5590	0.6466209358
5591	0.6465433214
5592	0.6465154784
5593	0.646487596
5594	0.6463840439
5595	0.6463705582
5596	0.6463415009
5597	0.6463124652
5598	0.646305949
5599	0.6463042621
5600	0.6462721949
5601	0.6462118945
5602	0.6461557386
5603	0.6461064367
5604	0.6460545435
5605	0.6459497491
5606	0.6459404084
5607	0.6458284492
5608	0.6457852907
5609	0.645678527
5610	0.6455387378
5611	0.6454859371
5612	0.645417297
5613	0.6453863048
5614	0.6453814633
5615	0.6453588326
5616	0.6453118375
5617	0.6452441609
5618	0.6452369745
5619	0.6452011091
5620	0.6451878519
5621	0.6451807374
5622	0.6450960415
5623	0.6450028567
5624	0.6446482601
5625	0.6446196085
5626	0.644591853
5627	0.6445532935
5628	0.6444519862
5629	0.6443712446
5630	0.6443354973
5631	0.6442122865
5632	0.6440268705
5633	0.6440235339
5634	0.6439724069
5635	0.6439115012
5636	0.6438873305
5637	0.6437738402
5638	0.6437075096
5639	0.6436358389
5640	0.6434504589
5641	0.64336285
5642	0.6433002019
5643	0.6432861361
5644	0.6432347199
5645	0.6431815274
5646	0.643121309
5647	0.642833262
5648	0.6427757036
5649	0.6427417618
5650	0.6425370913
5651	0.6424400019
5652	0.6424359246
5653	0.6422953435
5654	0.6422779466
5655	0.6422053245
5656	0.6421111361
5657	0.642109959
5658	0.6420109961
5659	0.641856808
5660	0.6417524424
5661	0.6417426235
5662	0.6417055879
5663	0.6417027249
5664	0.6416591319
5665	0.6415910224
5666	0.6415798685
5667	0.6415492246
5668	0.641326142
5669	0.6412426037
5670	0.6411986662
5671	0.6411119809
5672	0.6409410734
5673	0.6408507252
5674	0.6407944964
5675	0.6407227972
5676	0.6406884346
5677	0.6405450447
5678	0.6405137811
5679	0.6405133622
5680	0.6403361368
5681	0.6401626122
5682	0.6401053404
5683	0.6400582036
5684	0.6400036197
5685	0.6398698344
5686	0.6398166134
5687	0.639769891
5688	0.6396113643
5689	0.6395422151
5690	0.6394919565
5691	0.6393158902
5692	0.6392730043
5693	0.6391881448
5694	0.6391080527
5695	0.6390251175
5696	0.6389314545
5697	0.6388877229
5698	0.6388516381
5699	0.6387250862
5700	0.6386359399
5701	0.6386349987
5702	0.6385645256
5703	0.638514891
5704	0.6384749032
5705	0.6384257576
5706	0.6384149581
5707	0.6383681324
5708	0.6382426551
5709	0.6381920763
5710	0.6381598451
5711	0.638070944
5712	0.6380655674
5713	0.6380425527
5714	0.6377808805
5715	0.6377603903
5716	0.6377370642
5717	0.6377306601
5718	0.6376965017
5719	0.6376731721
5720	0.6376596333
5721	0.6376180122
5722	0.637520681
5723	0.6374732184
5724	0.6373830975
5725	0.6373257253
5726	0.6372632764
5727	0.6372570332
5728	0.6371783236
5729	0.637009034
5730	0.6369950353
5731	0.6369512277
5732	0.6368905067
5733	0.6368546146
5734	0.6367111202
5735	0.6366855759
5736	0.6366850104
5737	0.6366218606
5738	0.6365589015
5739	0.6365222611
5740	0.636394347
5741	0.6363714764
5742	0.636324195
5743	0.6362932926
5744	0.6362576914
5745	0.6362341571
5746	0.6361401415
5747	0.6360256802
5748	0.6358951925
5749	0.6357628103
5750	0.6357047844
5751	0.6356911958
5752	0.6356517531
5753	0.6355114714
5754	0.6354716444
5755	0.6354691598
5756	0.6354234815
5757	0.6353965667
5758	0.6353961256
5759	0.6353958395
5760	0.6353482786
5761	0.6353106874
5762	0.6352026637
5763	0.6352023619
5764	0.6351262635
5765	0.6351024186
5766	0.6350677879
5767	0.6350409375
5768	0.6350301327
5769	0.6349914548
5770	0.6349386541
5771	0.634910049
5772	0.6349002443
5773	0.6348667064
5774	0.6348599639
5775	0.6348196757
5776	0.6347935514
5777	0.6346990556
5778	0.6346135382
5779	0.6345475286
5780	0.6344960185
5781	0.6344756365
5782	0.6344424542
5783	0.6343214599
5784	0.6340837894
5785	0.6340690332
5786	0.6338526195
5787	0.6337851365
5788	0.633688399
5789	0.633674244
5790	0.6335899141
5791	0.6335414925
5792	0.6335069296
5793	0.6334969618
5794	0.633369679
5795	0.6333588509
5796	0.6332784529
5797	0.6332724672
5798	0.6332276929
5799	0.6332154168
5800	0.6331578011
5801	0.6331215762
5802	0.6330894764
5803	0.6329922957
5804	0.6329262921
5805	0.6328556902
5806	0.632775948
5807	0.6327123156
5808	0.6326152355
5809	0.6325918772
5810	0.6323717297
5811	0.632358408
5812	0.6323208303
5813	0.6323088071
5814	0.632265074
5815	0.6321337742
5816	0.6320458327
5817	0.6320456206
5818	0.6318935545
5819	0.6317044776
5820	0.6316385009
5821	0.6316045139
5822	0.6315664635
5823	0.631530096
5824	0.6315071088
5825	0.6314562043
5826	0.6312570501
5827	0.6312505574
5828	0.631233936
5829	0.6311320275
5830	0.6309041955
5831	0.6309027607
5832	0.6308791492
5833	0.630869981
5834	0.6307935953
5835	0.6306943574
5836	0.6306755658
5837	0.6305470584
5838	0.6305259042
5839	0.6304920418
5840	0.6304447757
5841	0.630419147
5842	0.6303644275
5843	0.6302737587
5844	0.6300680735
5845	0.6298755954
5846	0.6298341332
5847	0.629823828
5848	0.6298062741
5849	0.6297611793
5850	0.6297238704
5851	0.629675307
5852	0.629606747
5853	0.6295619722
5854	0.6295396454
5855	0.6294917226
5856	0.6292296697
5857	0.6290616066
5858	0.6290610776
5859	0.6290108326
5860	0.6289432783
5861	0.6287977273
5862	0.6287092371
5863	0.6286781157
5864	0.628654544
5865	0.6286138216
5866	0.6286035533
5867	0.6285580815
5868	0.6284415548
5869	0.6284154823
5870	0.6283735891
5871	0.6283734598
5872	0.6283145713
5873	0.6283144645
5874	0.6282350552
5875	0.6280325216
5876	0.6279810634
5877	0.6279598832
5878	0.6277404954
5879	0.627641607
5880	0.6274913536
5881	0.6273881173
5882	0.6273318536
5883	0.6271644692
5884	0.6270185491
5885	0.6270014508
5886	0.6269288681
5887	0.6268933269
5888	0.626673899
5889	0.6266438732
5890	0.6264968686
5891	0.6263966571
5892	0.6262356235
5893	0.6262054342
5894	0.6261570205
5895	0.6261240249
5896	0.6260554899
5897	0.6260144332
5898	0.6258836138
5899	0.6258499435
5900	0.6258484432
5901	0.6258480429
5902	0.625808573
5903	0.6258033329
5904	0.6257872477
5905	0.6257401376
5906	0.6256447655
5907	0.6256442061
5908	0.6255756173
5909	0.6254320059
5910	0.6253920304
5911	0.6253524055
5912	0.6252853052
5913	0.6252557769
5914	0.6251823597
5915	0.6251316242
5916	0.6251168278
5917	0.6251001008
5918	0.6250537539
5919	0.6250182761
5920	0.6249905117
5921	0.6249543739
5922	0.6249325262
5923	0.6248797317
5924	0.6248340067
5925	0.6248193162
5926	0.6247134471
5927	0.6246716924
5928	0.6246412317
5929	0.6246187515
5930	0.6245829655
5931	0.6245238903
5932	0.6243229103
5933	0.6243224935
5934	0.6242094745
5935	0.6242005837
5936	0.6240724374
5937	0.624003836
5938	0.6239271711
5939	0.6238284896
5940	0.6237332094
5941	0.6236948728
5942	0.6236881886
5943	0.6236530092
5944	0.6235734478
5945	0.6235634066
5946	0.6235516459
5947	0.6235381963
5948	0.6234683364
5949	0.6234045925
5950	0.6234042382
5951	0.6233329706
5952	0.6232484295
5953	0.6232221839
5954	0.6231762343
5955	0.6231024627
5956	0.6230928428
5957	0.6230343955
5958	0.6228931259
5959	0.6228506373
5960	0.6227636632
5961	0.622746621
5962	0.6226672716
5963	0.6226453279
5964	0.6226355138
5965	0.6226244598
